POSTED_BY,UNDER_CONSTRUCTION,RERA,BHK_NO.,BHK_OR_RK,SQUARE_FT,READY_TO_MOVE,RESALE,ADDRESS,LONGITUDE,LATITUDE,TARGET(PRICE_IN_LACS),CITY,CITY_2,ZONE
Owner,0,0,2,BHK,7.021194315343096,1,1,"Vidyaranyapura,Bangalore",0.9443693611185797,4.351007992384184,4.060443010546419,Bangalore,Bangalore,4
Owner,0,0,2,BHK,6.684611727667928,1,1,"Guduvancheri,Chennai",0.9371807937443879,4.382822980006751,3.555348061489413,Chennai,Chennai,4
Dealer,0,0,4,BHK,7.495641948883589,1,0,"Porur,Chennai",0.9429798553217561,4.383972989296232,4.605170185988092,Chennai,Chennai,4
Dealer,0,1,2,BHK,7.20714666456832,1,1,"Andheri (East),Mumbai",1.081956755248024,4.288693499228773,5.5606816310155285,Mumbai,Mumbai,0
Owner,0,0,2,BHK,6.620073206530356,1,1,"Vivek Nagar,Nanded",1.0046738407071152,4.318835112592278,3.4011973816621555,Nanded,Town,4
Dealer,0,0,3,BHK,7.63293962451178,1,1,"Sector-104 Noida,Noida",1.2093213091744384,4.348604498232763,5.135798437050261,Noida,Noida,1
Dealer,1,1,2,BHK,6.9063654246819555,0,1,"Mira Road East,Mumbai",1.0849375453535999,4.288642723422473,4.275276264727001,Mumbai,Mumbai,0
Dealer,0,0,3,BHK,7.444102231760608,1,1,"Akshaya Nagar,Bangalore",0.9410348784396798,4.351541138183826,4.430816798843313,Bangalore,Bangalore,4
Dealer,1,1,2,BHK,7.195437351183918,0,1,"Mihan,Lalitpur",1.1651518201723257,4.362064842211598,2.8332133440562166,Lalitpur,Lalitpur,6
Owner,0,0,2,BHK,6.5659007276169845,1,1,"Nelamangala,Bangalore",0.9462286219592442,4.348222509286588,3.80666248977032,Bangalore,Bangalore,4
Dealer,0,0,1,BHK,6.4804471429965815,1,1,"Sector-73 Noida,Noida",1.2098518241524947,4.348875133536507,2.772588722239781,Noida,Noida,1
Owner,0,0,2,BHK,7.0394837865105675,1,1,"Alibaug,Raigarh",1.0736509674160508,4.288856184015504,3.6375861597263857,Raigarh,Town,0
Dealer,0,0,1,BHK,6.109197583958889,1,1,"Sector-24 Juinagar,Mumbai",1.0808281419293546,4.290705260247469,4.0943445622220995,Mumbai,Mumbai,0
Owner,0,1,3,BHK,6.981222430997343,1,1,"Raj Nagar Extension,Ghaziabad",1.1915440999121711,4.327780656455312,3.58351893845611,Ghaziabad,Ghaziabad,1
Dealer,0,0,4,BHK,7.408567106227058,1,1,"Gokuldham,Mumbai",1.0791500351338181,4.288034077673244,5.5606816310155285,Mumbai,Mumbai,0
Dealer,0,0,3,BHK,7.447323371491783,1,1,"Sector-137 Noida,Noida",1.2089993056086703,4.349110390526718,4.700480365792417,Noida,Noida,1
Dealer,1,1,2,BHK,6.756138418787573,0,1,"Mulund (West),Lalitpur",1.0830431434980456,4.2898044321562825,4.941642422609304,Lalitpur,Lalitpur,0
Dealer,1,1,3,BHK,6.826175292016714,0,0,"Kanjur marg (west),Maharashtra",1.0792022932031013,4.287990642747287,5.48063892334199,Maharashtra,Maharashtra,0
Owner,0,0,3,BHK,7.064799028701156,1,1,"Tirumullaivayal Colony,Chennai",0.9427959498211561,4.385180169551776,4.0943445622220995,Chennai,Chennai,4
Dealer,0,0,3,BHK,6.832224341739787,1,1,"Attibele,Bangalore",0.9351639181031701,4.353741222576859,3.4372078191851885,Bangalore,Bangalore,4
Owner,0,0,1,BHK,6.5792982718749915,1,1,"Kenchenahalli,Bangalore",0.9454998314365145,4.351357353578866,3.5263605246161616,Bangalore,Bangalore,4
Dealer,0,0,1,BHK,6.477074062948827,1,1,"Majiwada,Lalitpur",1.0837941241983686,4.290351407915751,4.07753744390572,Lalitpur,Lalitpur,0
Dealer,0,0,3,BHK,7.471190853093676,1,1,"Sector-66 Mohali,Mohali",1.2306328291508575,4.34034390524426,4.787491742782046,Mohali,Mohali,1
Dealer,0,1,3,BHK,7.378128206903721,1,1,"Rajaji Nagar,Bangalore",0.9414795106285702,4.350911284139343,4.867534450455582,Bangalore,Bangalore,4
Owner,0,0,3,BHK,7.352232426549665,1,1,"Siruseri,Chennai",0.936892033521056,4.384657246578365,4.23410650459726,Chennai,Chennai,4
Dealer,0,1,3,BHK,7.3119087479342975,1,1,"Mahavir Nagar,Lalitpur",1.1167661954180377,4.4027164663270755,5.48063892334199,Lalitpur,Lalitpur,5
Dealer,0,1,2,BHK,7.0987947267941145,1,1,"Mira Road,Lalitpur",1.0849333220707382,4.288607919921172,4.605170185988092,Lalitpur,Lalitpur,0
Owner,1,1,3,BHK,7.254951479232992,0,1,"Sector-110 Noida,Noida",1.2093145959984934,4.348775763501099,4.0943445622220995,Noida,Noida,1
Dealer,1,1,3,BHK,6.609781520476798,0,1,"Sector-70 Gurgaon,Gurgaon",1.207791820543019,4.3441018584315,3.261935314328648,Gurgaon,Gurgaon,1
Dealer,1,1,2,BHK,6.541283031243857,0,1,"Kanjur marg (west),Mumbai",1.0838482134341305,4.291041107564116,4.700480365792417,Mumbai,Mumbai,0
Dealer,0,1,3,BHK,7.52672306160683,1,1,"SV Patel Nagar,Lalitpur",1.1651518201723257,4.362064842211598,5.9401712527204324,Lalitpur,Lalitpur,6
Dealer,0,0,2,BHK,7.0379588812744025,1,1,"Budigere,Bangalore",0.9461529154514485,4.353495412790752,4.276666119016055,Bangalore,Bangalore,4
Dealer,0,1,3,BHK,7.179782748546917,1,1,"Mira Road East,Lalitpur",1.0849375453535999,4.288642723422473,4.787491742782046,Lalitpur,Lalitpur,0
Dealer,0,0,2,BHK,6.856519129067071,1,1,"Nirman Nagar,Jaipur",1.0968660003199822,4.373205795205093,3.555348061489413,Jaipur,Jaipur,5
Owner,0,0,3,BHK,7.438599769604025,1,1,"Aluva,Ernakulam",0.8400203987197046,4.3355948199110825,4.30406509320417,Ernakulam,Ernakulam,2
Dealer,0,0,3,BHK,7.4472770143383,1,1,"Sector-137 Noida,Noida",1.2089993056086703,4.349110390526718,4.52720864451838,Noida,Noida,1
Dealer,0,0,3,BHK,7.803998315605414,1,1,"Sector-50 Noida,Noida",1.2096418180196549,4.348571965889786,4.605170185988092,Noida,Noida,1
Dealer,0,1,2,BHK,7.158550361648675,1,1,"Kundli,Sonipat",1.2128199924799716,4.345275133506002,3.49650756146648,Sonipat,Sonipat,1
Owner,0,0,2,BHK,6.802289505673808,1,1,"Sri Sai Nagar,Chennai",0.9446249321391342,4.385395952143486,4.043051267834549,Chennai,Chennai,4
Owner,1,0,2,BHK,6.830000901782157,0,1,"Bakkannapalem,Visakhapatnam",1.0577493363036217,4.422993430709892,3.555348061489413,Visakhapatnam,Visakhapatnam,8
Dealer,0,1,2,BHK,7.128592783813847,1,1,"Raj Nagar Extension,Ghaziabad",1.1915440999121711,4.327780656455312,3.634951112088381,Ghaziabad,Ghaziabad,1
Owner,0,1,2,BHK,6.981043074597303,1,1,"Jaitala,Nagpur",1.1150490848458607,4.369759145782381,3.80666248977032,Nagpur,Nagpur,5
Dealer,0,0,3,BHK,7.377758908227872,1,1,"Pallikunnu,Kannur",0.9062786115364694,4.322163991228178,4.248495242049359,Kannur,Kannur,4
Owner,0,0,2,BHK,7.069655204836682,1,1,"E Ward,Kolhapur",1.0351074444527193,4.307213240691754,3.6375861597263857,Kolhapur,Kolhapur,0
Owner,0,0,1,BHK,6.1421324101065435,1,1,"NH-8,Neemrana",0.9411349595592337,4.35217109803604,3.4011973816621555,Neemrana,Neemrana,4
Dealer,0,0,2,BHK,7.0898237029073385,1,1,"Thanisandra,Bangalore",0.9436127233766399,4.351852914784227,4.146304301152813,Bangalore,Bangalore,4
Dealer,0,0,2,BHK,7.029922913111345,1,1,"Khadakpada,Lalitpur",1.1651518201723257,4.362064842211598,4.248495242049359,Lalitpur,Lalitpur,6
Owner,0,0,3,BHK,7.377758908227872,1,1,"Sain Vihar,Ghaziabad",1.2103519194609573,4.349422396295699,3.8712010109078916,Ghaziabad,Ghaziabad,1
Owner,0,0,1,BHK,6.477068753013238,1,1,"Rahatani,Pune",1.0727104160775356,4.301184068657265,3.725693427236653,Pune,Pune,0
Dealer,0,0,4,BHK,8.087035470617701,1,1,"Whitefield,Bangalore",0.9418155533778658,4.35364508694623,5.48063892334199,Bangalore,Bangalore,4
Dealer,0,1,2,BHK,6.787172746827066,1,1,"Hiranandani Estate,Lalitpur",1.0844375861778444,4.290206347479055,4.867534450455582,Lalitpur,Lalitpur,0
Dealer,1,0,3,BHK,7.095353892587463,0,1,"Vadavalli,Coimbatore",0.8756010658056955,4.3425524684040715,3.974058396347599,Coimbatore,Coimbatore,2
Dealer,0,0,2,BHK,7.014554738064128,1,1,"Malad (East),Maharashtra",1.0830413779233388,4.288598807132407,5.135798437050261,Maharashtra,Maharashtra,0
Owner,0,0,2,BHK,6.3543300415626085,1,1,"Sonari,Jamshedpur",1.1404186887568293,4.456188866962639,3.218875824868201,Jamshedpur,Jamshedpur,3
Dealer,0,0,1,BHK,6.1927713422839865,1,1,"Andheri (East),Mumbai",1.081956755248024,4.288693499228773,4.867534450455582,Mumbai,Mumbai,0
Dealer,0,1,3,BHK,7.2655685269069945,1,1,"Hebbal,Bangalore",0.9431459330771417,4.351455913239765,4.476199804691132,Bangalore,Bangalore,4
Dealer,0,1,3,BHK,7.467371066917559,1,1,"Palasuni,Bhubaneswar",1.1022167131776386,4.45277380314832,4.471638793363568,Bhubaneswar,Bhubaneswar,3
Owner,0,0,1,BHK,6.876027140043307,1,1,"Reis Magos,Goa",1.0081863382865368,4.301481569589988,4.330733340286331,Goa,Goa,0
Dealer,0,1,2,BHK,7.081905186946432,1,1,"Sector-78 Noida,Noida",1.2095668222584959,4.3488085735032715,4.069026754237811,Noida,Noida,1
Dealer,0,0,2,BHK,7.209106101971918,1,1,"Rajaji Nagar,Bangalore",0.9414795106285702,4.350911284139343,4.700480365792417,Bangalore,Bangalore,4
Owner,0,0,2,BHK,6.756986936131939,1,1,"Pandhari Nagar,Pune",1.0712568966901392,4.302005947591224,3.7841896339182615,Pune,Pune,0
Dealer,0,0,2,BHK,6.745236349484363,1,1,"Saibaba Nagar,Lalitpur",1.0169204637312226,4.364149600981777,5.135798437050261,Lalitpur,Lalitpur,8
Dealer,0,0,2,BHK,7.047496388096808,1,1,"Sector-76 Noida,Noida",1.209639030006538,4.348768720646628,3.8712010109078916,Noida,Noida,1
Dealer,1,1,2,BHK,6.997741627768263,0,1,"Balewadi,Pune",1.0632559726329556,4.313951721198811,4.262679877041316,Pune,Pune,0
Dealer,0,0,3,BHK,7.379638935493598,1,1,"Egmore,Chennai",0.9442682570370177,4.385258905254547,5.4380793089231965,Chennai,Chennai,4
Owner,0,0,2,BHK,6.907755278982138,1,1,"Tapukara,Bhiwadi",1.2058760763560805,4.3419933915074775,3.0910424533583165,Bhiwadi,Bhiwadi,1
Dealer,0,0,2,BHK,7.1308988302963465,1,1,"ITI Layout,Bangalore",0.9410348784396798,4.351541138183826,4.382026634673881,Bangalore,Bangalore,4
Dealer,0,0,2,BHK,7.1349068514378855,1,1,"Akshaya Nagar,Bangalore",0.9410348784396798,4.351541138183826,4.31748811353631,Bangalore,Bangalore,4
Owner,0,0,1,BHK,5.9314361815110965,1,1,"Nyay Khand 2,Ghaziabad",1.2132851790361525,4.3424694649254265,2.7080502011022096,Ghaziabad,Ghaziabad,1
Dealer,0,0,3,BHK,7.666126930050082,1,1,"Tilak Nagar,Jaipur",1.1914466790451657,4.3283133091084665,4.941642422609304,Jaipur,Jaipur,1
Dealer,0,1,2,BHK,6.752462394620903,1,1,"Punawale,Pune",1.0733600798482439,4.300625563175127,3.7495040759303713,Pune,Pune,0
Owner,1,0,2,BHK,6.956645448627047,0,1,"Madhurawada,Visakhapatnam",1.0578090210454678,4.423146744753279,3.555348061489413,Visakhapatnam,Visakhapatnam,8
Dealer,1,1,3,BHK,6.856541073887999,0,1,"Punawale,Pune",1.0733600798482439,4.300625563175127,4.041295341132285,Pune,Pune,0
Owner,0,0,3,BHK,7.649792628710847,1,1,"Deshpande Nagar,Hubli",1.0048447433108674,4.319325877147153,4.248495242049359,Hubli,Hubli,4
Dealer,1,1,2,BHK,6.184578308003127,0,0,"Dombivli (East),Maharashtra",1.0837624714353444,4.291599886483737,3.858622228701031,Maharashtra,Maharashtra,0
Owner,0,0,2,BHK,6.328056790992321,1,1,"Vasai West,Palghar",1.0862852760586883,4.287801061471109,3.688879454113936,Palghar,Palghar,0
Owner,0,0,3,BHK,7.11962540576464,1,1,"Maheshtala,Kolkata",1.1355642134857384,4.479984068770179,3.7612001156935615,Kolkata,Kolkata,3
Dealer,0,0,3,BHK,7.926324859893378,1,1,"Karingachira,Ernakulam",0.8330898638404938,4.3344581052547655,5.1929568508902095,Ernakulam,Ernakulam,2
Dealer,0,1,3,BHK,7.7376772011942325,1,1,"Kharadi,Pune",1.071630019785591,4.303305345209279,5.48063892334199,Pune,Pune,0
Dealer,0,0,2,BHK,6.981367096428609,1,1,"Rajarhat,Kolkata",1.1363385373270725,4.481167875673758,3.32862668882732,Kolkata,Kolkata,3
Dealer,0,0,2,BHK,6.975488439633121,1,1,"Kaggadasapura,Bangalore",0.9413863735761879,4.352506419187859,3.9318256327243257,Bangalore,Bangalore,4
Dealer,0,1,2,BHK,7.18813077605498,1,1,"Sector-23 Kharghar,Maharashtra",1.0809153822732527,4.291388721562335,5.0751738152338275,Maharashtra,Maharashtra,0
Dealer,0,0,3,BHK,7.1308988302963465,1,1,"Sector 18 Kharghar,Mumbai",1.080760718881993,4.291559411301812,5.010635294096256,Mumbai,Mumbai,0
Dealer,1,1,2,BHK,7.139071671855942,0,1,"Sector 88 Faridabad,Faridabad",1.2082169106663325,4.3483548497032585,3.7612001156935615,Faridabad,Faridabad,1
Dealer,0,1,3,BHK,6.874942414953701,1,1,"Sindhi Society Chembur,Mumbai",1.0807820254352665,4.288914549787888,5.634789603169249,Mumbai,Mumbai,0
Owner,0,0,2,BHK,6.7803886830610285,1,1,"Chembur (West),Mumbai",1.0809655688081101,4.2890843866050234,5.1929568508902095,Mumbai,Mumbai,0
Dealer,1,0,4,BHK,8.080358623421896,0,1,"Race Course Road,Indore",0.8747146091490088,4.343509962625489,5.521460917862246,Indore,Indore,2
Dealer,0,0,2,BHK,7.09631849685216,1,1,"NH-8,Dharuhera",0.9411349595592337,4.35217109803604,3.2958368660043287,Dharuhera,Dharuhera,4
Owner,0,0,3,BHK,7.377758908227872,1,1,"Gandhi Nagar 5Th Lane,Berhampur",1.085333729037246,4.440143939325499,4.499809670330264,Berhampur,Berhampur,8
Dealer,0,0,3,BHK,7.274047751767928,1,1,"Lakshminarayana Pura,Bangalore",0.9410348784396798,4.351541138183826,4.605170185988092,Bangalore,Bangalore,4
Dealer,0,0,4,BHK,7.922611483531654,1,1,"Vesu,Surat",1.1155761271561777,4.287316576010838,4.700480365792417,Surat,Surat,7
Dealer,0,0,2,BHK,6.767145339999466,1,1,"Kattupakkam,Chennai",0.9431981555409478,4.3835787295512185,3.7135720667043084,Chennai,Chennai,4
Owner,0,0,3,BHK,7.067477004249327,1,1,"Kusum Vihar,Dhanbad",1.15336713386958,4.459103409853308,3.226843994517377,Dhanbad,Dhanbad,3
Dealer,0,1,2,BHK,6.530787631839643,1,1,"Malad (East),Mumbai",1.0830413779233388,4.288598807132407,4.941642422609304,Mumbai,Mumbai,0
Owner,0,0,2,BHK,6.802269771179786,1,1,"Narayanaghatta,Bangalore",0.9370124625813827,4.353222873192308,3.688879454113936,Bangalore,Bangalore,4
Owner,0,0,3,BHK,6.990337974154555,1,1,"R.T. Nagar,Bangalore",0.9425049755835142,4.351519745640055,4.219507705176107,Bangalore,Bangalore,4
Dealer,0,1,2,BHK,6.846033220314608,1,1,"Hosa Road,Bangalore",0.9378176608443791,4.3522943021268246,4.0943445622220995,Bangalore,Bangalore,4
Dealer,0,0,1,BHK,6.5294505695836,1,1,"Kamothe,Lalitpur",1.0802184202680105,4.291779938770532,3.951243718581428,Lalitpur,Lalitpur,0
Owner,0,1,3,BHK,7.6045340458428194,1,1,"sector-121 Noida,Noida",1.2100010006538247,4.349012542537741,5.0751738152338275,Noida,Noida,1
Owner,0,0,2,BHK,6.579421439326165,1,1,"SHREE SHYAM VATIKA GANESH VATIKA NIWARU ROAD,Jaipur",1.191534942323512,4.327802866428545,2.6461747973841225,Jaipur,Jaipur,1
Owner,1,0,2,BHK,6.550955342803628,0,1,"Yanamalakuduru,Vijayawada",1.0305069665434285,4.390272816269394,3.4657359027997265,Vijayawada,Vijayawada,8
Dealer,0,1,2,BHK,7.0221067089646025,1,1,"Kasavanhalli,Bangalore",0.9391569097501526,4.35253989233596,4.276666119016055,Bangalore,Bangalore,4
Owner,0,0,1,BHK,6.477078751537903,1,1,"Shanti Pally,Kolkata",1.137884235101586,4.481193006168381,3.157000421150113,Kolkata,Kolkata,3
Owner,0,0,2,BHK,6.476993791737008,1,1,"keshav Puram,Ghaziabad",1.210902836923998,4.345845961911652,4.248495242049359,Ghaziabad,Ghaziabad,1
Dealer,0,1,2,BHK,7.096846687696214,1,1,"Horamavu Agara,Bangalore",0.9428908019029125,4.352318433772913,4.418840607796597,Bangalore,Bangalore,4
Dealer,1,0,3,BHK,7.121449941012338,0,1,"Action Area I,Kolkata",1.1363385373270725,4.481167875673758,4.146304301152813,Kolkata,Kolkata,3
Dealer,0,0,2,BHK,7.207721327020828,1,1,"Sector-49 Chandigarh,Chandigarh",1.23081236471706,4.340561386435307,4.418840607796597,Chandigarh,Chandigarh,1
Dealer,1,1,2,BHK,6.48595375150722,0,1,"Kanjur Marg (East),Lalitpur",1.1651518201723257,4.362064842211598,5.135798437050261,Lalitpur,Lalitpur,6
Owner,0,0,2,BHK,7.1308988302963465,1,1,"Sector 88 Faridabad,Faridabad",1.2082169106663325,4.3483548497032585,3.7495040759303713,Faridabad,Faridabad,1
Owner,0,0,1,BHK,6.396929655216146,1,1,"Warje,Pune",1.0705508700742539,4.301409854960852,3.80666248977032,Pune,Pune,0
Owner,0,1,2,BHK,7.1165141515026775,1,1,"Hennur Road,Bangalore",0.9428549334741585,4.352192231958015,4.477336814478207,Bangalore,Bangalore,4
Dealer,0,1,4,BHK,7.848984023967639,1,1,"Rajaji Nagar,Bangalore",0.9414795106285702,4.350911284139343,5.598421958998375,Bangalore,Bangalore,4
Dealer,0,0,1,BHK,6.0071136304689725,1,1,"DN Nagar,Mumbai",1.0999255025074817,4.2919701350918995,4.700480365792417,Mumbai,Mumbai,0
Dealer,0,0,2,BHK,6.682306693992808,1,1,"Hajipur,Noida",1.2093374848224767,4.348554064248448,3.0349529867072724,Noida,Noida,1
Owner,0,0,2,BHK,7.1308988302963465,1,1,"Saproon,Solan",1.2329692806431187,4.34536265030229,3.6635616461296463,Solan,Solan,1
Dealer,0,0,2,BHK,7.1493475359639485,1,1,"Sector 88 Faridabad,Faridabad",1.2082169106663325,4.3483548497032585,3.8394523125933104,Faridabad,Faridabad,1
Owner,0,0,3,BHK,7.7121533050450495,1,1,"Chilambi,Mangalore",0.9380212162838023,4.31589431077385,4.941642422609304,Mangalore,Mangalore,4
Dealer,0,0,3,BHK,7.3132203870903005,1,1,"Sector-29 Noida,Noida",1.2096529488509757,4.3481516516107686,4.499809670330264,Noida,Noida,1
Dealer,0,0,2,BHK,7.139001186180242,1,1,"Hinjewadi Phase 1,Pune",1.0723952545076083,4.300563022159686,4.3694478524670215,Pune,Pune,0
Owner,0,0,1,BHK,6.109403844999231,1,1,"Kundrathur,Chennai",0.9418607496598381,4.383233406232093,2.772588722239781,Chennai,Chennai,4
Dealer,1,1,3,BHK,6.691492488718293,0,0,"Bavdhan,Lalitpur",1.1651518201723257,4.362064842211598,4.584967478670572,Lalitpur,Lalitpur,6
Dealer,0,0,2,BHK,6.953256543502651,1,1,"Mansarovar,Jaipur",1.1911109394088912,4.327614006535299,3.3978584803966405,Jaipur,Jaipur,1
Dealer,0,0,2,BHK,6.802494768323643,1,1,"Valia,Bharuch",1.122114126962309,4.292651557253209,2.9957322735539913,Bharuch,Bharuch,7
Dealer,1,0,3,BHK,7.2136715545427315,0,1,"Veera Desai Road,Lalitpur",1.165150809650056,4.362027988167192,5.66988092298052,Lalitpur,Lalitpur,6
Dealer,0,0,3,BHK,7.509695691466494,1,1,"Kundli,Sonipat",1.2128199924799716,4.345275133506002,3.7932394694381792,Sonipat,Sonipat,1
Dealer,1,0,4,BHK,7.970807392252897,0,1,"East Topsia,Kolkata",1.1362605734179796,4.481740875078231,5.703782474656202,Kolkata,Kolkata,3
Dealer,0,1,2,BHK,6.956590898308944,1,1,"Sector 20 Kharghar,Lalitpur",1.0807964722542638,4.291457791945418,4.343805421853683,Lalitpur,Lalitpur,0
Owner,0,0,2,BHK,7.0031654637857965,1,1,"Mangadu,Chennai",0.9429777339082042,4.383345564503411,3.688879454113936,Chennai,Chennai,4
Dealer,0,0,2,BHK,6.927582116769553,1,1,"Chembur (East),Lalitpur",1.0809655688081101,4.2890843866050234,5.247024072160486,Lalitpur,Lalitpur,0
Owner,0,0,2,BHK,6.856323105372367,1,1,"Manish Nagar,Nagpur",1.1148197685227617,4.370394303175393,3.58351893845611,Nagpur,Nagpur,5
Owner,0,0,3,BHK,7.950459935844451,1,1,"Zirakpur,Chandigarh",1.230527097306962,4.341496225242729,4.787491742782046,Chandigarh,Chandigarh,1
Dealer,0,0,2,BHK,6.897728789611982,1,1,"Thakur Village,Lalitpur",0.9394287706483805,4.351463813574044,4.867534450455582,Lalitpur,Lalitpur,4
Owner,0,0,2,BHK,6.757182420545263,1,1,"Ganuwadi,Amravati",1.1122990710662304,4.353498551059343,3.4657359027997265,Amravati,Amravati,5
Owner,0,1,2,BHK,7.081724715387262,1,1,"Electronics City Phase 1,Bangalore",0.9371280199277124,4.352333126234865,4.127134385045092,Bangalore,Bangalore,4
Dealer,0,0,1,BHK,6.621502799375379,1,1,"Whitefield,Bangalore",0.9418155533778658,4.35364508694623,3.737669618283368,Bangalore,Bangalore,4
Dealer,0,0,1,BHK,6.523513807322949,1,1,"Ekta Nagar,Lalitpur",1.1832542174877232,4.358359527635398,4.605170185988092,Lalitpur,Lalitpur,6
Owner,0,0,2,BHK,7.086027900723662,1,1,"Sector-74 Noida,Noida",1.2097438443779533,4.348854743455388,4.248495242049359,Noida,Noida,1
Dealer,0,0,2,BHK,6.984570876208481,1,1,"Indirapuram,Ghaziabad",1.2103597266054222,4.348510569033738,3.9019726695746453,Ghaziabad,Ghaziabad,1
Dealer,1,1,2,BHK,6.997242445174872,0,1,"Pokhran-2,Maharashtra",1.0864752671539097,4.288047136619756,5.010635294096256,Maharashtra,Maharashtra,0
Dealer,1,1,2,BHK,7.076864504396124,0,1,"Kharghar,Maharashtra",1.080600292136376,4.291364784625936,4.787491742782046,Maharashtra,Maharashtra,0
Owner,0,0,1,BHK,6.1093475877637,1,1,"Lalapet,Secunderabad",1.0503620474426019,4.363636887542284,2.7080502011022096,Secunderabad,Secunderabad,8
Dealer,0,0,2,BHK,6.774317640705394,1,1,"Sector-78 Noida,Noida",1.2095668222584959,4.3488085735032715,3.688879454113936,Noida,Noida,1
Dealer,1,1,3,BHK,6.810771614222651,0,0,"Bhadra Nagar,Lalitpur",1.1673175319310862,4.360323657105379,4.581901559048737,Lalitpur,Lalitpur,6
Dealer,0,0,2,BHK,6.802603990212615,1,1,"Zirakpur,Chandigarh",1.230527097306962,4.341496225242729,3.173878458937465,Chandigarh,Chandigarh,1
Dealer,0,0,2,BHK,7.061112156117102,1,1,"Naupada,Mumbai",1.0793218277840875,4.288173680100944,5.135798437050261,Mumbai,Mumbai,0
Dealer,0,0,2,BHK,6.214608098422191,1,1,"Sector 12 Kharghar,Mumbai",1.0806765440398745,4.291368219864717,4.418840607796597,Mumbai,Mumbai,0
Owner,0,1,3,BHK,7.783296746191157,1,1,"Sector-121 Mohali,Mohali",1.230854077275348,4.3398204012869135,4.700480365792417,Mohali,Mohali,1
Owner,0,0,3,BHK,7.039890821110477,1,1,"Kelambakkam,Chennai",0.9354546999643375,4.384778095930295,3.80666248977032,Chennai,Chennai,4
Owner,0,0,2,BHK,6.4505836285323,1,1,"Pande Layout,Nagpur",1.1157393833581428,4.370498692546197,3.912023005428147,Nagpur,Nagpur,5
Dealer,0,0,4,BHK,8.004591368141433,1,1,"Ahinsa Khand 1,Ghaziabad",1.2132851790361525,4.3424694649254265,5.598421958998375,Ghaziabad,Ghaziabad,1
Dealer,0,0,3,BHK,7.276581675566707,1,1,"Hiranandani Estate,Mumbai",1.0844375861778444,4.290206347479055,5.393627546352363,Mumbai,Mumbai,0
Dealer,0,0,2,BHK,6.586330758472885,1,1,"Dum Dum Cantt.,Kolkata",1.1378604903216194,4.482360000989414,3.0910424533583165,Kolkata,Kolkata,3
Dealer,0,1,3,BHK,7.699342532480335,1,0,"Sector-113 Gurgaon,Gurgaon",1.2092494408182493,4.344143793171081,5.0751738152338275,Gurgaon,Gurgaon,1
Dealer,0,0,3,BHK,7.34292279325979,1,1,"Veera Desai Road,Mumbai",1.0792022932031013,4.287990642747287,5.768320995793773,Mumbai,Mumbai,0
Dealer,1,0,1,BHK,6.4692804309159815,0,1,"Goregaon (West),Maharashtra",1.0827968150614316,4.288259983016846,4.477336814478207,Maharashtra,Maharashtra,0
Dealer,0,0,2,BHK,6.898970449411403,1,1,"Electronic City,Bangalore",0.9372757616865582,4.352503844283903,3.1696855806774287,Bangalore,Bangalore,4
Owner,0,0,3,BHK,7.523015920665012,1,1,"Sector-1 Vidhyadhar Nagar,Jaipur",1.1922028960790916,4.327823769482163,4.382026634673881,Jaipur,Jaipur,1
Dealer,0,1,3,BHK,7.575638101411375,1,1,"Malad (East),Lalitpur",1.0830413779233388,4.288598807132407,5.66988092298052,Lalitpur,Lalitpur,0
Owner,0,0,3,BHK,7.3671487288225235,1,1,"Prince Anwar Shah Rd.,Kolkata",1.1367456111161014,4.481529377028798,5.1929568508902095,Kolkata,Kolkata,3
